symbol,timeframe,type,entry_time,entry_price,exit_time,exit_price,reason,pnl,duration
BCH/USDT,15m,LONG,2025-11-28 14:00:00,541.2,2025-11-28 14:30:00,541.2,SL_BE,0.00041764679058733624,2
BCH/USDT,15m,SHORT,2025-11-29 00:45:00,534.7,2025-11-29 06:45:00,530.6276684763817,TP2,0.007616105336858696,24
BCH/USDT,15m,LONG,2025-12-02 01:00:00,527.4,2025-12-02 03:00:00,527.4,SL_BE,0.0014904458808879797,8
ZEC/USDT,15m,LONG,2025-12-02 15:30:00,381.63,2025-12-02 16:45:00,353.35,SL_VWAP,-0.0741031889526504,5
DAI/USDT,15m,SHORT,2020-08-05 18:30:00,1.0135,2020-08-05 18:45:00,1.0147,SL_CANDLE,-0.0011840157868770278,1
DAI/USDT,15m,SHORT,2020-08-06 01:00:00,1.0133,2020-08-06 01:30:00,1.0133,SL_BE,5.718135613637002e-05,2
DAI/USDT,15m,SHORT,2020-08-06 14:45:00,1.0135,2020-08-06 16:15:00,1.0135,SL_BE,0.00010140352959731807,6
DAI/USDT,15m,SHORT,2020-08-09 10:45:00,1.0144,2020-08-09 11:00:00,1.0161,SL_VWAP,-0.0016758675078864698,1
DAI/USDT,15m,SHORT,2020-08-10 08:15:00,1.0141,2020-08-10 08:45:00,1.0167,SL_CANDLE,-0.0025638497189625635,2
DAI/USDT,15m,SHORT,2020-08-10 09:30:00,1.0157,2020-08-10 10:00:00,1.0176,SL_CANDLE,-0.0018706310918578445,2
DAI/USDT,15m,SHORT,2020-08-10 17:15:00,1.0136,2020-08-10 17:30:00,1.0132209762037727,TP2,0.00037393823621481863,1
DAI/USDT,15m,SHORT,2020-08-11 08:45:00,1.015,2020-08-11 09:00:00,1.0161,SL_CANDLE,-0.0010837438423646315,1
DAI/USDT,15m,LONG,2020-08-11 11:30:00,1.0165,2020-08-11 14:15:00,1.0175621890362805,TP2,0.0010449474041126664,11
UNI/USDT,15m,SHORT,2025-11-28 16:15:00,6.129,2025-11-28 21:00:00,6.219,SL_VWAP,-0.014684287812041239,19
TAO/USDT,15m,LONG,2025-11-28 14:45:00,308.5,2025-11-28 16:00:00,307.6,SL_VWAP,-0.0029173419773094885,5
AAVE/USDT,15m,LONG,2025-11-30 03:45:00,189.92,2025-11-30 04:00:00,190.34276483747058,TP2,0.0022260153615764272,1
USD1/USDT,15m,LONG,2025-12-01 03:15:00,0.9994,2025-12-01 03:30:00,0.9993,SL_CANDLE,-0.00010006003602160195,1
ENA/USDT,15m,SHORT,2025-11-30 10:30:00,0.2808,2025-11-30 13:15:00,0.2808,SL_BE,0.0008997837009703202,11
ICP/USDT,15m,SHORT,2025-12-02 09:30:00,3.637,2025-12-02 10:30:00,3.655,SL_VWAP,-0.004949133901567169,4
PAXG/USDT,15m,LONG,2025-12-03 14:30:00,4236.05,2025-12-03 14:45:00,4231.31,SL_CANDLE,-0.0011189669621462877,1
FIL/USDT,15m,LONG,2025-11-28 16:30:00,1.663,2025-11-28 17:00:00,1.663,SL_BE,0.0014962384175476562,2
FDUSD/USDT,15m,LONG,2025-12-01 10:45:00,0.9968,2025-12-01 12:45:00,0.9968,SL_BE,2.7713936391485365e-05,8
IMX/USDT,15m,LONG,2025-11-28 11:30:00,0.32,2025-11-28 13:00:00,0.318,SL_CANDLE,-0.0062500000000000056,6
FET/USDT,15m,LONG,2025-11-28 08:00:00,0.2706,2025-11-28 08:15:00,0.2767358924745632,TP1+TP2,0.017705022830676962,1
CRV/USDT,15m,SHORT,2025-11-28 18:30:00,0.4318,2025-11-28 18:45:00,0.4326,SL_CANDLE,-0.0018527095877720412,1
TUSD/USDT,15m,SHORT,2025-11-28 14:45:00,0.9963,2025-11-28 15:00:00,0.9961298178683232,TP2,0.00017081414400957923,1
TWT/USDT,15m,LONG,2025-12-02 13:00:00,0.9767,2025-12-02 13:30:00,1.014250556737492,TP2,0.03844635685214699,2
SUN/USDT,15m,LONG,2025-12-02 15:00:00,0.02038,2025-12-02 20:15:00,0.02038,SL_BE,0.0004360930858689606,21
LUNC/USDT,15m,LONG,2025-11-28 19:30:00,2.81e-05,2025-11-28 20:30:00,2.81e-05,SL_BE,0.001039200988366999,4
ZRO/USDT,15m,LONG,2025-11-30 10:15:00,1.335,2025-11-30 10:30:00,1.33,SL_CANDLE,-0.0037453183520598453,1
DCR/USDT,15m,LONG,2025-11-29 00:15:00,25.56,2025-11-29 04:45:00,24.43,SL_VWAP,-0.04420970266040685,18
COMP/USDT,15m,LONG,2025-11-28 10:45:00,30.47,2025-11-28 11:00:00,30.36,SL_CANDLE,-0.003610108303249079,1
COMP/USDT,15m,LONG,2025-12-01 04:15:00,34.1,2025-12-01 05:00:00,33.88,SL_VWAP,-0.006451612903225773,3
SYRUP/USDT,15m,LONG,2025-11-28 23:45:00,0.2911,2025-11-29 00:15:00,0.2879,SL_CANDLE,-0.010992785984197994,2
SYRUP/USDT,15m,LONG,2025-11-29 00:30:00,0.2905,2025-11-29 02:00:00,0.2871,SL_CANDLE,-0.011703958691910358,6
ZK/USDT,15m,LONG,2025-11-28 14:45:00,0.04025,2025-11-28 16:15:00,0.04001,SL_CANDLE,-0.00596273291925476,6
A/USDT,15m,LONG,2025-11-28 08:45:00,0.2054,2025-11-28 11:15:00,0.2034,SL_CANDLE,-0.00973709834469329,10
W/USDT,15m,LONG,2025-11-28 11:45:00,0.0463,2025-11-28 13:00:00,0.0463,SL_BE,0.003960612624539003,5
RSR/USDT,15m,LONG,2025-11-28 08:45:00,0.003477,2025-11-28 09:15:00,0.003477,SL_BE,0.0004890849017648261,2
AMP/USDT,15m,LONG,2025-11-29 15:00:00,0.002302,2025-11-29 15:15:00,0.002252,SL_VWAP,-0.02172024326672446,1
AMP/USDT,15m,SHORT,2025-12-04 18:30:00,0.002126,2025-12-04 21:00:00,0.002126,SL_BE,0.003241501496338523,10
KITE/USDT,15m,SHORT,2025-11-28 04:45:00,0.1062,2025-11-28 08:15:00,0.1062,SL_BE,0.0030328957028724424,14
KITE/USDT,15m,LONG,2025-12-02 15:15:00,0.1015,2025-12-02 20:15:00,0.0966,SL_VWAP,-0.04827586206896553,20
PROM/USDT,15m,SHORT,2025-12-02 22:45:00,9.089,2025-12-03 00:30:00,9.191,SL_VWAP,-0.011222356694905964,7
PROM/USDT,15m,SHORT,2025-12-06 09:45:00,9.076,2025-12-06 10:15:00,9.076,SL_BE,0.0007176479830304256,2
TURBO/USDT,15m,SHORT,2025-12-01 11:00:00,0.00189,2025-12-01 12:15:00,0.00189,SL_BE,0.002506192317471836,5
ZEN/USDT,15m,LONG,2025-12-05 00:00:00,9.583,2025-12-05 02:00:00,9.517,SL_CANDLE,-0.006887196076385341,8
YFI/USDT,15m,LONG,2025-11-30 15:15:00,4141.0,2025-11-30 18:30:00,4133.0,SL_VWAP,-0.001931900507123883,13
T/USDT,15m,SHORT,2025-12-01 03:45:00,0.01104,2025-12-01 04:00:00,0.011001122014816754,TP1+TP2,0.0028854442333060217,1
NXPC/USDT,15m,SHORT,2025-12-01 11:00:00,0.4332,2025-12-01 12:00:00,0.4332,SL_BE,0.0007814826076633735,4
COW/USDT,15m,SHORT,2025-12-04 19:00:00,0.1913,2025-12-05 02:15:00,0.1943,SL_VWAP,-0.015682174594877172,29
SAHARA/USDT,15m,SHORT,2025-11-28 13:30:00,0.08061,2025-11-28 14:00:00,0.07937351006852464,TP2,0.015339163025373557,2
SAHARA/USDT,15m,SHORT,2025-12-01 03:45:00,0.03994,2025-12-01 04:30:00,0.03994,SL_BE,0.0013876206597185786,3
BTC/USDT,1h,SHORT,2025-11-03 15:00:00,105745.71,2025-11-03 16:00:00,105411.95877085307,TP2,0.0031561680293879725,1
BTC/USDT,1h,SHORT,2025-11-03 18:00:00,106961.62,2025-11-03 21:00:00,106961.62,SL_BE,0.0012211902965291609,3
BTC/USDT,1h,SHORT,2025-11-17 13:00:00,93959.79,2025-11-17 14:00:00,95370.89,SL_CANDLE,-0.015018126370865728,1
XRP/USDT,1h,SHORT,2025-11-03 15:00:00,2.3279,2025-11-03 20:00:00,2.2848858066257005,TP2,0.018477680903088434,5
XRP/USDT,1h,LONG,2025-11-13 14:00:00,2.5029,2025-11-13 15:00:00,2.4492,SL_CANDLE,-0.021455112069998835,1
XRP/USDT,1h,SHORT,2025-11-17 15:00:00,2.2094,2025-11-17 16:00:00,2.2001997280023686,TP2,0.004164149541790262,1
USDC/USDT,1h,SHORT,2025-11-10 12:00:00,1.0,2025-11-10 13:00:00,1.0001,SL_CANDLE,-9.999999999998899e-05,1
USDC/USDT,1h,SHORT,2025-11-10 15:00:00,1.0,2025-11-10 16:00:00,1.0001,SL_CANDLE,-9.999999999998899e-05,1
USDC/USDT,1h,LONG,2025-11-20 10:00:00,1.0008,2025-11-20 14:00:00,1.0006,SL_CANDLE,-0.00019984012789765987,4
SOL/USDT,1h,SHORT,2025-11-17 15:00:00,137.16,2025-11-17 16:00:00,135.0316173069684,TP2,0.01551751744700785,1
SOL/USDT,1h,SHORT,2025-11-20 16:00:00,132.65,2025-11-21 07:00:00,127.53234250348548,TP2,0.03858015451575217,15
TRX/USDT,1h,SHORT,2025-11-03 10:00:00,0.2931,2025-11-03 12:00:00,0.2917225554543111,TP2,0.004699571974373742,2
TRX/USDT,1h,SHORT,2025-11-14 20:00:00,0.2931,2025-11-15 00:00:00,0.2931,SL_BE,0.0005319503580356921,4
DOGE/USDT,1h,LONG,2025-11-11 02:00:00,0.18294,2025-11-11 04:00:00,0.17973,SL_CANDLE,-0.017546736634962232,2
DOGE/USDT,1h,SHORT,2025-11-19 15:00:00,0.15451,2025-11-19 17:00:00,0.1498585413083395,TP2,0.023648141148367864,2
ADA/USDT,1h,SHORT,2025-11-17 13:00:00,0.4777,2025-11-17 14:00:00,0.4939,SL_CANDLE,-0.03391249738329494,1
BCH/USDT,1h,SHORT,2025-11-08 19:00:00,490.8,2025-11-08 22:00:00,493.4,SL_CANDLE,-0.005297473512632368,3
BCH/USDT,1h,LONG,2025-11-11 10:00:00,518.0,2025-11-11 11:00:00,516.7,SL_VWAP,-0.002509652509652422,1
LINK/USDT,1h,SHORT,2025-11-17 15:00:00,13.71,2025-11-17 16:00:00,13.628930573774989,TP2,0.005913160191466958,1
XLM/USDT,1h,SHORT,2025-11-03 15:00:00,0.2801,2025-11-03 20:00:00,0.2744825536263293,TP2,0.020055145925279298,5
XMR/USDT,1h,SHORT,2024-02-03 18:00:00,163.1,2024-02-04 01:00:00,166.9,SL_CANDLE,-0.023298589822195043,7
XMR/USDT,1h,SHORT,2024-02-05 21:00:00,164.6,2024-02-06 01:00:00,165.8,SL_VWAP,-0.007290400972053567,4
XMR/USDT,1h,SHORT,2024-02-06 07:00:00,147.9,2024-02-07 06:00:00,128.3,SL_VWAP,0.1325219743069641,23
LTC/USDT,1h,SHORT,2025-11-28 06:00:00,84.71,2025-11-28 08:00:00,85.22,SL_CANDLE,-0.006020540668162025,2
SUI/USDT,1h,SHORT,2025-11-17 13:00:00,1.6416,2025-11-17 14:00:00,1.7142,SL_CANDLE,-0.04422514619883041,1
SUI/USDT,1h,SHORT,2025-11-17 17:00:00,1.6447,2025-11-17 18:00:00,1.6262410488888654,TP2,0.011223293677348211,1
AVAX/USDT,1h,LONG,2025-11-10 22:00:00,18.33,2025-11-10 23:00:00,18.236433478421528,TP2,-0.005104556550925818,1
AVAX/USDT,1h,SHORT,2025-11-17 15:00:00,15.25,2025-11-17 16:00:00,15.09463288179187,TP2,0.010188007751352757,1
HBAR/USDT,1h,SHORT,2025-11-03 18:00:00,0.18042,2025-11-04 17:00:00,0.16614654221540495,TP2,0.06515521790269199,23
ZEC/USDT,1h,LONG,2025-11-03 16:00:00,410.71,2025-11-03 17:00:00,415.5482524778151,TP2,0.011780215913455003,1
DAI/USDT,1h,SHORT,2020-08-03 12:00:00,1.0154,2020-08-04 00:00:00,1.0154,SL_BE,0.00032756391010633834,12
DAI/USDT,1h,SHORT,2020-08-06 01:00:00,1.0143,2020-08-06 02:00:00,1.0149,SL_CANDLE,-0.0005915409642117066,1
DAI/USDT,1h,LONG,2020-08-07 14:00:00,1.0174,2020-08-07 16:00:00,1.0173775229278672,TP2,-2.209265985146056e-05,2
DAI/USDT,1h,LONG,2020-08-09 13:00:00,1.0171,2020-08-09 15:00:00,1.0178330591302713,TP2,0.000720734569139161,2
SHIB/USDT,1h,SHORT,2025-11-18 05:00:00,8.73e-06,2025-11-18 08:00:00,8.82e-06,SL_CANDLE,-0.010309278350515559,3
WLFI/USDT,1h,LONG,2025-11-20 11:00:00,0.142,2025-11-20 14:00:00,0.1393,SL_CANDLE,-0.019014084507042117,3
DOT/USDT,1h,LONG,2025-11-10 13:00:00,3.284,2025-11-10 14:00:00,3.237,SL_CANDLE,-0.01431181485992683,1
DOT/USDT,1h,SHORT,2025-11-17 13:00:00,2.759,2025-11-17 14:00:00,2.829,SL_CANDLE,-0.02537151141718024,1
UNI/USDT,1h,LONG,2025-11-10 15:00:00,6.969,2025-11-10 19:00:00,7.224419598748323,TP2,0.02916922796457545,4
TAO/USDT,1h,SHORT,2025-11-17 17:00:00,316.5,2025-11-17 18:00:00,313.79132897954656,TP2,0.008558202276314177,1
AAVE/USDT,1h,SHORT,2025-11-17 17:00:00,170.4,2025-11-17 18:00:00,170.31357589537436,TP2,0.0005071837125918399,1
AAVE/USDT,1h,SHORT,2025-11-20 16:00:00,163.17,2025-11-20 17:00:00,163.47701713945023,TP2,-0.00188157835049481,1
AAVE/USDT,1h,SHORT,2025-11-30 23:00:00,177.46,2025-12-01 00:00:00,172.0466666666667,TP1+TP2,0.030504526841729395,1
USD1/USDT,1h,SHORT,2025-11-14 12:00:00,0.999,2025-11-14 15:00:00,0.9992,SL_VWAP,-0.00020020020020017815,3
USD1/USDT,1h,SHORT,2025-11-14 16:00:00,0.9989,2025-11-14 21:00:00,0.9993,SL_CANDLE,-0.0004004404845329422,5
USD1/USDT,1h,SHORT,2025-11-15 00:00:00,0.999,2025-11-15 01:00:00,0.9986697058844456,TP1+TP2,0.00027727314373689215,1
USD1/USDT,1h,LONG,2025-11-15 10:00:00,0.9996,2025-11-15 11:00:00,0.9994998566022545,TP2,-0.0001001834711340093,1
USD1/USDT,1h,LONG,2025-11-25 16:00:00,0.9995,2025-11-25 17:00:00,0.9995722315355927,TP2,7.226766942737317e-05,1
USD1/USDT,1h,SHORT,2025-11-28 06:00:00,0.9992,2025-11-28 13:00:00,0.9994,SL_VWAP,-0.00020016012810245994,7
USD1/USDT,1h,LONG,2025-12-01 13:00:00,0.9996,2025-12-01 14:00:00,0.9994708817089324,TP2,-0.0001291699590512741,1
NEAR/USDT,1h,SHORT,2025-11-17 17:00:00,2.252,2025-11-17 18:00:00,2.232463682362332,TP2,0.008675096641948368,1
NEAR/USDT,1h,SHORT,2025-11-25 19:00:00,1.892,2025-11-25 20:00:00,1.904,SL_CANDLE,-0.006342494714587744,1
ASTER/USDT,1h,SHORT,2025-11-26 08:00:00,1.121,2025-11-26 09:00:00,1.0830833412997447,TP1+TP2,0.027804916131826705,1
ENA/USDT,1h,LONG,2025-11-11 01:00:00,0.3508,2025-11-11 02:00:00,0.356542891140947,TP2,0.016370841336793056,1
ENA/USDT,1h,SHORT,2025-11-18 09:00:00,0.2647,2025-11-18 10:00:00,0.2682,SL_VWAP,-0.013222516055912365,1
ENA/USDT,1h,SHORT,2025-11-20 16:00:00,0.2555,2025-11-20 17:00:00,0.25319533840974384,TP2,0.009020201918810814,1
ICP/USDT,1h,SHORT,2025-12-03 14:00:00,3.655,2025-12-03 16:00:00,3.655,SL_BE,0.0026584819276149092,2
PEPE/USDT,1h,SHORT,2025-11-17 17:00:00,4.8e-06,2025-11-17 18:00:00,4.757702826706457e-06,TP2,0.008811911102821434,1
WLD/USDT,1h,LONG,2025-11-11 02:00:00,0.838,2025-11-11 03:00:00,0.8417965294543884,TP2,0.004530464742706998,1
WLD/USDT,1h,SHORT,2025-11-17 13:00:00,0.665,2025-11-17 14:00:00,0.682,SL_CANDLE,-0.02556390977443611,1
WLD/USDT,1h,SHORT,2025-11-17 15:00:00,0.671,2025-11-17 16:00:00,0.6662771640255172,TP2,0.007038503687753895,1
POL/USDT,1h,SHORT,2025-11-18 05:00:00,0.1458,2025-11-18 08:00:00,0.1458,SL_BE,0.002247149742415772,3
POL/USDT,1h,SHORT,2025-11-29 05:00:00,0.1348,2025-11-29 11:00:00,0.1348,SL_BE,0.0018952735332919675,6
APT/USDT,1h,SHORT,2025-11-17 17:00:00,2.797,2025-11-17 18:00:00,2.7945068076164903,TP2,0.0008913809022201887,1
SKY/USDT,1h,LONG,2025-11-10 22:00:00,0.05682,2025-11-10 23:00:00,0.05809148010650342,TP2,0.02237733379977852,1
SKY/USDT,1h,SHORT,2025-11-17 13:00:00,0.05019,2025-11-17 14:00:00,0.05097,SL_CANDLE,-0.015540944411237356,1
SKY/USDT,1h,SHORT,2025-11-26 02:00:00,0.04312,2025-11-26 04:00:00,0.04312,SL_BE,0.0014742784916862586,2
ALGO/USDT,1h,SHORT,2025-11-03 15:00:00,0.1589,2025-11-03 20:00:00,0.15581471591692814,TP2,0.01941651405331577,5
ALGO/USDT,1h,LONG,2025-11-10 15:00:00,0.1866,2025-11-10 17:00:00,0.1866,SL_BE,0.001721998264987701,2
ALGO/USDT,1h,SHORT,2025-11-17 13:00:00,0.1574,2025-11-17 14:00:00,0.1613,SL_CANDLE,-0.024777636594663192,1
ALGO/USDT,1h,SHORT,2025-11-17 15:00:00,0.1578,2025-11-17 16:00:00,0.15770524360445945,TP2,0.0006004841289007995,1
ALGO/USDT,1h,SHORT,2025-11-19 13:00:00,0.1549,2025-11-19 15:00:00,0.1564,SL_CANDLE,-0.009683666881859272,2
TRUMP/USDT,1h,SHORT,2025-11-07 15:00:00,7.469,2025-11-07 16:00:00,7.565,SL_CANDLE,-0.012853126255188122,1
ARB/USDT,1h,SHORT,2025-11-17 13:00:00,0.2331,2025-11-17 14:00:00,0.2397,SL_CANDLE,-0.02831402831402829,1
QNT/USDT,1h,LONG,2025-11-13 18:00:00,87.9,2025-11-13 20:00:00,87.9,SL_BE,0.005366167254434677,2
QNT/USDT,1h,SHORT,2025-11-19 15:00:00,77.62,2025-11-19 16:00:00,75.70578122693277,TP2,0.02466141166023233,1
VET/USDT,1h,SHORT,2025-11-17 17:00:00,0.01473,2025-11-17 18:00:00,0.014662519010245562,TP2,0.004581194144904148,1
VET/USDT,1h,SHORT,2025-12-01 15:00:00,0.01224,2025-12-01 20:00:00,0.01224,SL_BE,0.002425282374490166,5
FIL/USDT,1h,LONG,2025-11-06 17:00:00,1.542,2025-11-06 18:00:00,1.62785196395837,TP2,0.055675722411394235,1
FIL/USDT,1h,SHORT,2025-11-17 13:00:00,1.936,2025-11-17 14:00:00,2.0,SL_CANDLE,-0.03305785123966945,1
FIL/USDT,1h,SHORT,2025-11-28 17:00:00,1.604,2025-11-29 18:00:00,1.5828784503796582,TP2,0.01316804839173432,25
ATOM/USDT,1h,SHORT,2025-12-01 11:00:00,2.259,2025-12-01 12:00:00,2.2472632742513485,TP2,0.005195540393382632,1
PUMP/USDT,1h,SHORT,2025-11-03 15:00:00,0.00381,2025-11-04 18:00:00,0.0036181735599024887,TP2,0.05034814700722083,27
FDUSD/USDT,1h,SHORT,2025-11-03 15:00:00,0.9975,2025-11-03 16:00:00,0.9977,SL_CANDLE,-0.00020050125313281,1
FDUSD/USDT,1h,SHORT,2025-11-04 02:00:00,0.9976,2025-11-04 04:00:00,0.9977,SL_VWAP,-0.0001002405773857147,2
FDUSD/USDT,1h,SHORT,2025-11-04 05:00:00,0.9976,2025-11-04 06:00:00,0.9977,SL_CANDLE,-0.0001002405773857147,1
FDUSD/USDT,1h,SHORT,2025-11-04 10:00:00,0.9976,2025-11-04 11:00:00,0.9977,SL_VWAP,-0.0001002405773857147,1
FDUSD/USDT,1h,SHORT,2025-11-04 16:00:00,0.9975,2025-11-04 17:00:00,0.9974702130014981,TP2,2.986165263356332e-05,1
FDUSD/USDT,1h,LONG,2025-11-13 12:00:00,0.9976,2025-11-13 13:00:00,0.9974,SL_CANDLE,-0.00020048115477154068,1
FDUSD/USDT,1h,LONG,2025-11-24 17:00:00,0.9974,2025-11-24 18:00:00,0.9976750664975876,TP2,0.0002757835347781068,1
RENDER/USDT,1h,SHORT,2025-11-03 15:00:00,2.0,2025-11-04 05:00:00,1.9146443727401734,TP2,0.0426778136299133,14
RENDER/USDT,1h,LONG,2025-11-10 15:00:00,2.619,2025-11-10 16:00:00,2.564,SL_CANDLE,-0.02100038182512415,1
RENDER/USDT,1h,SHORT,2025-11-17 17:00:00,1.959,2025-11-17 18:00:00,1.955187742184082,TP2,0.0019460223664717184,1
RENDER/USDT,1h,SHORT,2025-11-26 14:00:00,1.758,2025-11-26 17:00:00,1.789,SL_CANDLE,-0.017633674630261612,3
RENDER/USDT,1h,SHORT,2025-11-28 01:00:00,1.758,2025-11-28 03:00:00,1.758,SL_BE,0.0013011341438445663,2
SEI/USDT,1h,LONG,2025-11-10 15:00:00,0.1845,2025-11-10 16:00:00,0.1822,SL_CANDLE,-0.012466124661246594,1
SEI/USDT,1h,LONG,2025-11-10 17:00:00,0.1859,2025-11-10 18:00:00,0.18683667315052274,TP2,0.005038586070590275,1
SEI/USDT,1h,SHORT,2025-11-29 06:00:00,0.1365,2025-11-29 11:00:00,0.1373,SL_CANDLE,-0.005860805860805825,5
SEI/USDT,1h,LONG,2025-11-30 12:00:00,0.1396,2025-11-30 14:00:00,0.1396,SL_BE,0.00020518912382067912,2
CAKE/USDT,1h,LONG,2025-11-10 22:00:00,2.668,2025-11-10 23:00:00,2.678009503768843,TP2,0.0037516880692814083,1
CAKE/USDT,1h,SHORT,2025-11-17 17:00:00,2.326,2025-11-17 18:00:00,2.314608912799969,TP2,0.004897285984536072,1
BONK/USDT,1h,LONG,2025-11-10 15:00:00,1.324e-05,2025-11-10 16:00:00,1.312e-05,SL_CANDLE,-0.00906344410876137,1
BONK/USDT,1h,LONG,2025-11-10 17:00:00,1.33e-05,2025-11-10 18:00:00,1.317e-05,SL_VWAP,-0.009774436090225599,1
JUP/USDT,1h,LONG,2025-11-10 22:00:00,0.3684,2025-11-10 23:00:00,0.3662751286065696,TP2,-0.005767837658605938,1
NEXO/USDT,1h,SHORT,2025-11-03 15:00:00,1.083,2025-11-03 16:00:00,1.0891170733786568,TP2,-0.00564826720097586,1
NEXO/USDT,1h,LONG,2025-11-10 15:00:00,1.121,2025-11-10 16:00:00,1.113,SL_VWAP,-0.007136485280999114,1
NEXO/USDT,1h,LONG,2025-11-10 17:00:00,1.141,2025-11-10 18:00:00,1.140844876777604,TP2,-0.0001359537444311742,1
DASH/USDT,1h,LONG,2025-11-20 03:00:00,83.36,2025-11-20 05:00:00,83.36,SL_BE,0.001847642024912282,2
OP/USDT,1h,LONG,2025-11-10 11:00:00,0.4385,2025-11-10 13:00:00,0.44065026158870446,TP2,0.0049036752307969455,2
IMX/USDT,1h,LONG,2025-11-11 08:00:00,0.468,2025-11-11 09:00:00,0.46,SL_CANDLE,-0.01709401709401711,1
VIRTUAL/USDT,1h,SHORT,2025-11-17 13:00:00,1.0917,2025-11-17 14:00:00,1.1275,SL_CANDLE,-0.03279289182009715,1
VIRTUAL/USDT,1h,SHORT,2025-11-17 15:00:00,1.0963,2025-11-17 16:00:00,1.0939052657028139,TP2,0.0021843786346676768,1
VIRTUAL/USDT,1h,SHORT,2025-11-17 17:00:00,1.0786,2025-11-17 18:00:00,1.0775080515102946,TP2,0.001012375755335988,1
VIRTUAL/USDT,1h,SHORT,2025-12-01 23:00:00,0.8355,2025-12-02 00:00:00,0.8517,SL_CANDLE,-0.01938958707360861,1
FET/USDT,1h,SHORT,2025-11-17 15:00:00,0.2751,2025-11-17 16:00:00,0.2834,SL_CANDLE,-0.030170846964739997,1
FET/USDT,1h,SHORT,2025-11-17 17:00:00,0.2724,2025-11-17 18:00:00,0.27269386670325646,TP2,-0.001078805812248475,1
INJ/USDT,1h,LONG,2025-11-10 13:00:00,8.05,2025-11-10 14:00:00,7.89,SL_CANDLE,-0.019875776397515654,1
CRV/USDT,1h,SHORT,2025-11-17 15:00:00,0.4236,2025-11-17 16:00:00,0.4195872576853365,TP1+TP2,0.007628582302758082,1
STX/USDT,1h,LONG,2025-11-10 18:00:00,0.4313,2025-11-10 19:00:00,0.4353270847908672,TP2,0.009337085070408448,1
STX/USDT,1h,LONG,2025-11-11 02:00:00,0.4359,2025-11-11 03:00:00,0.43615224317144824,TP2,0.0005786721070158978,1
STX/USDT,1h,SHORT,2025-11-29 06:00:00,0.3171,2025-11-29 11:00:00,0.3185,SL_VWAP,-0.004415011037527633,5
STRK/USDT,1h,SHORT,2025-11-03 15:00:00,0.1054,2025-11-03 16:00:00,0.1099,SL_VWAP,-0.04269449715370023,1
STRK/USDT,1h,SHORT,2025-11-04 05:00:00,0.1024,2025-11-04 06:00:00,0.10283972351078605,TP2,-0.004294174910019936,1
STRK/USDT,1h,LONG,2025-11-10 13:00:00,0.1914,2025-11-10 14:00:00,0.1872,SL_VWAP,-0.021943573667711505,1
STRK/USDT,1h,LONG,2025-11-10 15:00:00,0.1985,2025-11-10 16:00:00,0.1872,SL_CANDLE,-0.05692695214105795,1
STRK/USDT,1h,SHORT,2025-11-24 19:00:00,0.1417,2025-11-24 20:00:00,0.1454,SL_CANDLE,-0.026111503175723423,1
XTZ/USDT,1h,SHORT,2025-11-03 15:00:00,0.5264,2025-11-03 17:00:00,0.5453,SL_VWAP,-0.03590425531914899,2
XTZ/USDT,1h,SHORT,2025-12-02 12:00:00,0.4648,2025-12-02 13:00:00,0.4682,SL_CANDLE,-0.007314974182444092,1
XTZ/USDT,1h,SHORT,2025-12-05 16:00:00,0.4724,2025-12-05 19:00:00,0.4724,SL_BE,0.0024043497804466262,3
LDO/USDT,1h,LONG,2025-11-10 13:00:00,0.8547,2025-11-10 14:00:00,0.8484,SL_CANDLE,-0.007371007371007338,1
LDO/USDT,1h,LONG,2025-11-10 19:00:00,0.8687,2025-11-10 21:00:00,0.8687,SL_BE,0.0019621437096426987,2
LDO/USDT,1h,LONG,2025-11-10 22:00:00,0.8974,2025-11-10 23:00:00,0.8956139828361203,TP2,-0.001990213019701043,1
LDO/USDT,1h,SHORT,2025-11-20 16:00:00,0.6873,2025-11-20 17:00:00,0.6741933075243562,TP2,0.019069827550769355,1
TUSD/USDT,1h,LONG,2025-11-07 07:00:00,0.9967,2025-11-07 11:00:00,0.9963,SL_VWAP,-0.0004013243704224611,4
TUSD/USDT,1h,LONG,2025-11-14 06:00:00,0.9965,2025-11-14 08:00:00,0.9965,SL_BE,4.547198890495118e-05,2
TUSD/USDT,1h,LONG,2025-11-14 12:00:00,0.9967,2025-11-14 14:00:00,0.9964,SL_CANDLE,-0.00030099327781687367,2
TUSD/USDT,1h,LONG,2025-11-18 09:00:00,0.9967,2025-11-18 10:00:00,0.9967457384488048,TP2,4.58898854266409e-05,1
TUSD/USDT,1h,LONG,2025-11-19 21:00:00,0.9968,2025-11-19 23:00:00,0.9968,SL_BE,5.409455898496281e-05,2
TUSD/USDT,1h,LONG,2025-11-25 16:00:00,0.9969,2025-11-25 17:00:00,0.9967,SL_CANDLE,-0.00020062192797670576,1
TUSD/USDT,1h,SHORT,2025-11-26 10:00:00,0.9965,2025-11-26 17:00:00,0.9964233589843361,TP2,7.691020136874916e-05,7
TUSD/USDT,1h,LONG,2025-11-27 11:00:00,0.9968,2025-11-27 16:00:00,0.9965,SL_CANDLE,-0.00030096308186192513,5
TUSD/USDT,1h,SHORT,2025-11-28 14:00:00,0.9963,2025-11-28 15:00:00,0.9961485614502338,TP2,0.0001520009532933662,1
